category_emoji,category_value,category_label,niche_emoji,niche_value,niche_label,topic
📜,history,History,🔬,scientific-history,Scientific History,Alchemy to chemistry
📜,history,History,🔬,scientific-history,Scientific History,Astronomy revolution
📜,history,History,🔬,scientific-history,Scientific History,Atomic model evolution
📜,history,History,🔬,scientific-history,Scientific History,Big Science era
📜,history,History,🔬,scientific-history,Scientific History,Chinese scientific history
📜,history,History,🔬,scientific-history,Scientific History,Copernican heliocentrism
📜,history,History,🔬,scientific-history,Scientific History,Darwinian evolution
📜,history,History,🔬,scientific-history,Scientific History,Discovery of DNA
📜,history,History,🔬,scientific-history,Scientific History,Discovery of electricity
📜,history,History,🔬,scientific-history,Scientific History,Galileo and the telescope
📜,history,History,🔬,scientific-history,Scientific History,Geology and deep time
📜,history,History,🔬,scientific-history,Scientific History,Germ theory of disease
📜,history,History,🔬,scientific-history,Scientific History,Industrial Revolution science
📜,history,History,🔬,scientific-history,Scientific History,Medical breakthroughs
📜,history,History,🔬,scientific-history,Scientific History,Newtonian physics
📜,history,History,🔬,scientific-history,Scientific History,Penicillin discovery
📜,history,History,🔬,scientific-history,Scientific History,Periodic table creation
📜,history,History,🔬,scientific-history,Scientific History,Quantum mechanics birth
📜,history,History,🔬,scientific-history,Scientific History,Royal Society founding
📜,history,History,🔬,scientific-history,Scientific History,Science and religion debate
📜,history,History,🔬,scientific-history,Scientific History,Science in Islamic world
📜,history,History,🔬,scientific-history,Scientific History,Scientific academies
📜,history,History,🔬,scientific-history,Scientific History,Scientific Revolution
📜,history,History,🔬,scientific-history,Scientific History,Technology and innovation
📜,history,History,🔬,scientific-history,Scientific History,Theory of relativity
📜,history,History,🔬,scientific-history,Scientific History,Vaccination history
📜,history,History,🔬,scientific-history,Scientific History,Women in science history
📜,history,History,🔬,scientific-history,Scientific History,X-ray discovery
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Abolition of slavery in Britain
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Act of Union 1707
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Alfred the Great
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Battle of Britain
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Battle of Waterloo
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,British Empire
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Discovery of penicillin
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Domesday Book
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,East India Company
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Elizabethan era
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,English Civil War
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Glorious Revolution
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Great Reform Act
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Hadrian Wall
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Henry VIII and the Reformation
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Industrial Revolution in Britain
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Irish Potato Famine
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Magna Carta legacy
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,NHS founding
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Norman Conquest of 1066
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Oliver Cromwell
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Partition of Ireland
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Peterloo Massacre
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Signing of the Magna Carta
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Spanish Armada
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Suffragette movement
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,The Great Fire of London
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Union of the Crowns
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Victorian era
📜,history,History,🇬🇧,united-kingdom-history,United Kingdom History,Winston Churchill
📜,history,History,🇺🇸,united-states-history,United States History,Abraham Lincoln
📜,history,History,🇺🇸,united-states-history,United States History,American Civil War
📜,history,History,🇺🇸,united-states-history,United States History,American Revolution
📜,history,History,🇺🇸,united-states-history,United States History,Boston Tea Party
📜,history,History,🇺🇸,united-states-history,United States History,Civil Rights Movement
📜,history,History,🇺🇸,united-states-history,United States History,Cold War
📜,history,History,🇺🇸,united-states-history,United States History,Declaration of Independence
📜,history,History,🇺🇸,united-states-history,United States History,Ellis Island
📜,history,History,🇺🇸,united-states-history,United States History,Emancipation Proclamation
📜,history,History,🇺🇸,united-states-history,United States History,George Washington
📜,history,History,🇺🇸,united-states-history,United States History,Gilded Age
📜,history,History,🇺🇸,united-states-history,United States History,Great Depression
📜,history,History,🇺🇸,united-states-history,United States History,Invention of the internet
📜,history,History,🇺🇸,united-states-history,United States History,Lewis and Clark
📜,history,History,🇺🇸,united-states-history,United States History,Louisiana Purchase
📜,history,History,🇺🇸,united-states-history,United States History,Manhattan Project
📜,history,History,🇺🇸,united-states-history,United States History,March on Washington
📜,history,History,🇺🇸,united-states-history,United States History,Martin Luther King Jr.
📜,history,History,🇺🇸,united-states-history,United States History,Moon landing
📜,history,History,🇺🇸,united-states-history,United States History,New Deal
📜,history,History,🇺🇸,united-states-history,United States History,Pearl Harbor
📜,history,History,🇺🇸,united-states-history,United States History,Progressive Era
📜,history,History,🇺🇸,united-states-history,United States History,Prohibition
📜,history,History,🇺🇸,united-states-history,United States History,Reconstruction era
📜,history,History,🇺🇸,united-states-history,United States History,September 11 attacks
📜,history,History,🇺🇸,united-states-history,United States History,Stock market crash of 1929
📜,history,History,🇺🇸,united-states-history,United States History,Transcontinental Railroad
📜,history,History,🇺🇸,united-states-history,United States History,Vietnam War
📜,history,History,🇺🇸,united-states-history,United States History,War of 1812
📜,history,History,🇺🇸,united-states-history,United States History,Wright brothers' first flight
📜,history,History,🇻🇳,vietnam-history,Vietnam History,ASEAN integration
📜,history,History,🇻🇳,vietnam-history,Vietnam History,August Revolution 1945
📜,history,History,🇻🇳,vietnam-history,Vietnam History,Battle of Điện Biên Phủ
📜,history,History,🇻🇳,vietnam-history,Vietnam History,Chinese domination period
📜,history,History,🇻🇳,vietnam-history,Vietnam History,Fall of Saigon 1975
📜,history,History,🇻🇳,vietnam-history,Vietnam History,First Indochina War
📜,history,History,🇻🇳,vietnam-history,Vietnam History,French colonization of Vietnam
📜,history,History,🇻🇳,vietnam-history,Vietnam History,Geneva Accords 1954
📜,history,History,🇻🇳,vietnam-history,Vietnam History,Hồng Bàng dynasty
📜,history,History,🇻🇳,vietnam-history,Vietnam History,Later Lê dynasty
📜,history,History,🇻🇳,vietnam-history,Vietnam History,Lê Lợi and Đại Việt
📜,history,History,🇻🇳,vietnam-history,Vietnam History,Lý dynasty
📜,history,History,🇻🇳,vietnam-history,Vietnam History,Mạc dynasty
📜,history,History,🇻🇳,vietnam-history,Vietnam History,Nguyễn dynasty
📜,history,History,🇻🇳,vietnam-history,Vietnam History,Nguyễn Ái Quốc and Hồ Chí Minh
📜,history,History,🇻🇳,vietnam-history,Vietnam History,Paris Peace Accords
📜,history,History,🇻🇳,vietnam-history,Vietnam History,Phan Bội Châu and Phan Chu Trinh
📜,history,History,🇻🇳,vietnam-history,Vietnam History,Phan Đình Phùng and Cần Vương
